"month","day","year","36015020"
"02","27","2011",NA
"02","28","2011",NA
"03","01","2011",NA
"03","02","2011",NA
"03","03","2011",NA
"03","04","2011",NA
"03","05","2011",NA
"03","06","2011",NA
"03","07","2011",NA
"03","08","2011",NA
"03","09","2011",NA
"03","10","2011",NA
"03","11","2011",NA
"03","12","2011",NA
"03","13","2011",NA
"03","14","2011",NA
"03","15","2011",NA
"03","16","2011",NA
"03","17","2011",NA
"03","18","2011",NA
"03","19","2011",NA
"03","20","2011",NA
"03","21","2011",NA
"03","22","2011",NA
"03","23","2011",NA
"03","24","2011",NA
"03","25","2011",NA
"03","26","2011",NA
"03","27","2011",NA
"03","28","2011",NA
"03","29","2011",NA
"03","30","2011",NA
"03","31","2011",NA
"04","01","2011",NA
"04","02","2011",NA
"04","03","2011",NA
"04","04","2011",NA
"04","05","2011",NA
"04","06","2011",NA
"04","07","2011",NA
"04","08","2011",NA
"04","09","2011",NA
"04","10","2011",NA
"04","11","2011",NA
"04","12","2011",NA
"04","13","2011",NA
"04","14","2011",NA
"04","15","2011",NA
"04","16","2011",NA
"04","17","2011",NA
"04","18","2011",NA
"04","19","2011",NA
"04","20","2011",NA
"04","21","2011",NA
"04","22","2011",NA
"04","23","2011",NA
"04","24","2011",NA
"04","25","2011",NA
"04","26","2011",NA
"04","27","2011",NA
"04","28","2011",NA
"04","29","2011",NA
"04","30","2011",NA
"05","01","2011",NA
"05","02","2011",NA
"05","03","2011",NA
"05","04","2011",NA
"05","05","2011",NA
"05","06","2011",NA
"05","07","2011",NA
"05","08","2011",NA
"05","09","2011",NA
"05","10","2011",NA
"05","11","2011",NA
"05","12","2011",NA
"05","13","2011",NA
"05","14","2011",NA
"05","15","2011",NA
"05","16","2011",NA
"05","17","2011",NA
"05","18","2011",NA
"05","19","2011",NA
"05","20","2011",NA
"05","21","2011",NA
"05","22","2011",NA
"05","23","2011",NA
"05","24","2011",NA
"05","25","2011",NA
"05","26","2011",NA
"05","27","2011",NA
"05","28","2011",NA
"05","29","2011",NA
"05","30","2011",NA
"05","31","2011",NA
"06","01","2011",NA
"06","02","2011",NA
"06","03","2011",NA
"06","04","2011",NA
"06","05","2011",NA
"06","06","2011",NA
"06","07","2011",NA
"06","08","2011",NA
"06","09","2011",NA
"06","10","2011",NA
"06","11","2011",NA
"06","12","2011",NA
"06","13","2011",NA
"06","14","2011",NA
"06","15","2011",NA
"06","16","2011",NA
"06","17","2011",NA
"06","18","2011",NA
"06","19","2011",NA
"06","20","2011",NA
"06","21","2011",NA
"06","22","2011",NA
"06","23","2011",NA
"06","24","2011",NA
"06","25","2011",NA
"06","26","2011",NA
"06","27","2011",NA
"06","28","2011",NA
"06","29","2011",NA
"06","30","2011",NA
"07","01","2011",NA
"07","02","2011",NA
"07","03","2011",NA
"07","04","2011",NA
"07","05","2011",NA
"07","06","2011",NA
"07","07","2011",NA
"07","08","2011",NA
"07","09","2011",NA
"07","10","2011",NA
"07","11","2011",NA
"07","12","2011",NA
"07","13","2011",NA
"07","14","2011",NA
"07","15","2011",NA
"07","16","2011",NA
"07","17","2011",NA
"07","18","2011",NA
"07","19","2011",NA
"07","20","2011",NA
"07","21","2011",NA
"07","22","2011",NA
"07","23","2011",NA
"07","24","2011",NA
"07","25","2011",NA
"07","26","2011",NA
"07","27","2011",NA
"07","28","2011",NA
"07","29","2011",NA
"07","30","2011",NA
"07","31","2011",NA
"08","01","2011",NA
"08","02","2011",NA
"08","03","2011",NA
"08","04","2011",NA
"08","05","2011",NA
"08","06","2011",NA
"08","07","2011",NA
"08","08","2011",NA
"08","09","2011",NA
"08","10","2011",NA
"08","11","2011",NA
"08","12","2011",NA
"08","13","2011",NA
"08","14","2011",NA
"08","15","2011",NA
"08","16","2011",NA
"08","17","2011",NA
"08","18","2011",NA
"08","19","2011",NA
"08","20","2011",NA
"08","21","2011",NA
"08","22","2011",NA
"08","23","2011",NA
"08","24","2011",NA
"08","25","2011",NA
"08","26","2011",NA
"08","27","2011",NA
"08","28","2011",NA
"08","29","2011",NA
"08","30","2011",NA
"08","31","2011",NA
"09","01","2011",NA
"09","02","2011",NA
"09","03","2011",NA
"09","04","2011",NA
"09","05","2011",NA
"09","06","2011",NA
"09","07","2011",NA
"09","08","2011",NA
"09","09","2011",NA
"09","10","2011",NA
"09","11","2011",NA
"09","12","2011",NA
"09","13","2011",NA
"09","14","2011",NA
"09","15","2011",NA
"09","16","2011",NA
"09","17","2011",NA
"09","18","2011",NA
"09","19","2011",NA
"09","20","2011",NA
"09","21","2011",NA
"09","22","2011",NA
"09","23","2011",NA
"09","24","2011",NA
"09","25","2011",NA
"09","26","2011",NA
"09","27","2011",NA
"09","28","2011",NA
"09","29","2011",NA
"09","30","2011",NA
"10","01","2011",NA
"10","02","2011",NA
"10","03","2011",NA
"10","04","2011",NA
"10","05","2011",NA
"10","06","2011",NA
"10","07","2011",NA
"10","08","2011",NA
"10","09","2011",NA
"10","10","2011",NA
"10","11","2011",NA
"10","12","2011",NA
"10","13","2011",NA
"10","14","2011",NA
"10","15","2011",NA
"10","16","2011",NA
"10","17","2011",NA
"10","18","2011",NA
"10","19","2011",NA
"10","20","2011",NA
"10","21","2011",NA
"10","22","2011",NA
"10","23","2011",NA
"10","24","2011",NA
"10","25","2011",NA
"10","26","2011",NA
"10","27","2011",NA
"10","28","2011",NA
"10","29","2011",NA
"10","30","2011",NA
"10","31","2011",NA
"11","01","2011",NA
"11","02","2011",NA
"11","03","2011",NA
"11","04","2011",NA
"11","05","2011",NA
"11","06","2011",NA
"11","07","2011",NA
"11","08","2011",NA
"11","09","2011",NA
"11","10","2011",NA
"11","11","2011",NA
"11","12","2011",NA
"11","13","2011",NA
"11","14","2011",NA
"11","15","2011",NA
"11","16","2011",NA
"11","17","2011",NA
"11","18","2011",NA
"11","19","2011",NA
"11","20","2011",NA
"11","21","2011",NA
"11","22","2011",NA
"11","23","2011",NA
"11","24","2011",NA
"11","25","2011",NA
"11","26","2011",NA
"11","27","2011",NA
"11","28","2011",NA
"11","29","2011",NA
"11","30","2011",NA
"12","01","2011",NA
"12","02","2011",NA
"12","03","2011",NA
"12","04","2011",NA
"12","05","2011",NA
"12","06","2011",NA
"12","07","2011",NA
"12","08","2011",NA
"12","09","2011",NA
"12","10","2011",NA
"12","11","2011",NA
"12","12","2011",NA
"12","13","2011",NA
"12","14","2011",NA
"12","15","2011",NA
"12","16","2011",NA
"12","17","2011",NA
"12","18","2011",NA
"12","19","2011",NA
"12","20","2011",NA
"12","21","2011",NA
"12","22","2011",NA
"12","23","2011",NA
"12","24","2011",NA
"12","25","2011",NA
"12","26","2011",NA
"12","27","2011",NA
"12","28","2011",NA
"12","29","2011",NA
"12","30","2011",NA
"12","31","2011",NA
"01","01","2012",NA
"01","02","2012",NA
"01","03","2012",NA
"01","04","2012",NA
"01","05","2012",NA
"01","06","2012",NA
"01","07","2012",NA
"01","08","2012",NA
"01","09","2012",NA
"01","10","2012",NA
"01","11","2012",NA
"01","12","2012",NA
"01","13","2012",NA
"01","14","2012",NA
"01","15","2012",NA
"01","16","2012",NA
"01","17","2012",NA
"01","18","2012",NA
"01","19","2012",NA
"01","20","2012",NA
"01","21","2012",NA
"01","22","2012",NA
"01","23","2012",NA
"01","24","2012",NA
"01","25","2012",NA
"01","26","2012",NA
"01","27","2012",NA
"01","28","2012",NA
"01","29","2012",NA
"01","30","2012",NA
"01","31","2012",NA
"02","01","2012",NA
"02","02","2012",NA
"02","03","2012",NA
"02","04","2012",NA
"02","05","2012",NA
"02","06","2012",NA
"02","07","2012",NA
"02","08","2012",NA
"02","09","2012",NA
"02","10","2012",NA
"02","11","2012",NA
"02","12","2012",NA
"02","13","2012",NA
"02","14","2012",NA
"02","15","2012",NA
"02","16","2012",NA
"02","17","2012",NA
"02","18","2012",NA
"02","19","2012",NA
"02","20","2012",NA
"02","21","2012",NA
"02","22","2012",NA
"02","23","2012",NA
"02","24","2012",NA
"02","25","2012",NA
"02","26","2012",NA
"02","27","2012",NA
"02","28","2012",NA
"02","29","2012",NA
"03","01","2012",NA
"03","02","2012",NA
"03","03","2012",NA
"03","04","2012",NA
"03","05","2012",NA
"03","06","2012",NA
"03","07","2012",NA
"03","08","2012",NA
"03","09","2012",NA
"03","10","2012",NA
"03","11","2012",NA
"03","12","2012",NA
"03","13","2012",NA
"03","14","2012",NA
"03","15","2012",NA
"03","16","2012",NA
"03","17","2012",NA
"03","18","2012",NA
"03","19","2012",NA
"03","20","2012",NA
"03","21","2012",NA
"03","22","2012",NA
"03","23","2012",NA
"03","24","2012",NA
"03","25","2012",NA
"03","26","2012",NA
"03","27","2012",NA
"03","28","2012",NA
"03","29","2012",NA
"03","30","2012",NA
"03","31","2012",NA
"04","01","2012",NA
"04","02","2012",NA
"04","03","2012",NA
"04","04","2012",NA
"04","05","2012",NA
"04","06","2012",NA
"04","07","2012",NA
"04","08","2012",NA
"04","09","2012",NA
"04","10","2012",NA
"04","11","2012",NA
"04","12","2012",NA
"04","13","2012",NA
"04","14","2012",NA
"04","15","2012",NA
"04","16","2012",NA
"04","17","2012",NA
"04","18","2012",NA
"04","19","2012",NA
"04","20","2012",NA
"04","21","2012",NA
"04","22","2012",NA
"04","23","2012",NA
"04","24","2012",NA
"04","25","2012",NA
"04","26","2012",NA
"04","27","2012",NA
"04","28","2012",NA
"04","29","2012",NA
"04","30","2012",NA
"05","01","2012",NA
"05","02","2012",NA
"05","03","2012",NA
"05","04","2012",NA
"05","05","2012",NA
"05","06","2012",NA
"05","07","2012",NA
"05","08","2012",NA
"05","09","2012",NA
"05","10","2012",NA
"05","11","2012",NA
"05","12","2012",NA
"05","13","2012",NA
"05","14","2012",NA
"05","15","2012",NA
"05","16","2012",NA
"05","17","2012",NA
"05","18","2012",NA
"05","19","2012",NA
"05","20","2012",NA
"05","21","2012",NA
"05","22","2012",NA
"05","23","2012",NA
"05","24","2012",NA
"05","25","2012",NA
"05","26","2012",NA
"05","27","2012",NA
"05","28","2012",NA
"05","29","2012",NA
"05","30","2012",NA
"05","31","2012",NA
"06","01","2012",NA
"06","02","2012",NA
"06","03","2012",NA
"06","04","2012",NA
"06","05","2012",NA
"06","06","2012",NA
"06","07","2012",NA
"06","08","2012",NA
"06","09","2012",NA
"06","10","2012",NA
"06","11","2012",NA
"06","12","2012",NA
"06","13","2012",NA
"06","14","2012",NA
"06","15","2012",NA
"06","16","2012",NA
"06","17","2012",NA
"06","18","2012",NA
"06","19","2012",NA
"06","20","2012",NA
"06","21","2012",NA
"06","22","2012",NA
"06","23","2012",NA
"06","24","2012",NA
"06","25","2012",NA
"06","26","2012",NA
"06","27","2012",NA
"06","28","2012",NA
"06","29","2012",NA
"06","30","2012",NA
"07","01","2012",NA
"07","02","2012",NA
"07","03","2012",NA
"07","04","2012",NA
"07","05","2012",NA
"07","06","2012",NA
"07","07","2012",NA
"07","08","2012",NA
"07","09","2012",NA
"07","10","2012",NA
"07","11","2012",NA
"07","12","2012",NA
"07","13","2012",NA
"07","14","2012",NA
"07","15","2012",NA
"07","16","2012",NA
"07","17","2012",NA
"07","18","2012",425.611135276207
"07","19","2012",242.526315789473
"07","20","2012",362.531308508425
"07","21","2012",310.306220095694
"07","22","2012",508.029124193883
"07","23","2012",429.369290996086
"07","24","2012",1010.75598086124
"07","25","2012",1205.56937799043
"07","26","2012",1185.93301435407
"07","27","2012",695.540669856459
"07","28","2012",1034.00956937799
"07","29","2012",739.095010252906
"07","30","2012",1043.82775119617
"07","31","2012",NA
"08","01","2012",1447.57894736842
"08","02","2012",1506.14354066986
"08","03","2012",451.636363636364
"08","04","2012",NA
"08","05","2012",NA
"08","06","2012",NA
"08","07","2012",NA
"08","08","2012",NA
"08","09","2012",NA
"08","10","2012",NA
"08","11","2012",NA
"08","12","2012",NA
"08","13","2012",NA
"08","14","2012",NA
"08","15","2012",NA
"08","16","2012",NA
"08","17","2012",NA
"08","18","2012",NA
"08","19","2012",NA
"08","20","2012",NA
"08","21","2012",NA
"08","22","2012",NA
"08","23","2012",NA
"08","24","2012",NA
"08","25","2012",NA
"08","26","2012",NA
"08","27","2012",NA
"08","28","2012",NA
"08","29","2012",NA
"08","30","2012",NA
"08","31","2012",NA
"09","01","2012",NA
"09","02","2012",NA
"09","03","2012",NA
"09","04","2012",NA
"09","05","2012",NA
"09","06","2012",NA
"09","07","2012",NA
"09","08","2012",NA
"09","09","2012",NA
"09","10","2012",NA
"09","11","2012",NA
"09","12","2012",NA
"09","13","2012",NA
"09","14","2012",NA
"09","15","2012",NA
"09","16","2012",NA
"09","17","2012",NA
"09","18","2012",NA
"09","19","2012",NA
"09","20","2012",NA
"09","21","2012",NA
"09","22","2012",NA
"09","23","2012",NA
"09","24","2012",NA
"09","25","2012",NA
"09","26","2012",NA
"09","27","2012",NA
"09","28","2012",NA
"09","29","2012",NA
"09","30","2012",NA
"10","01","2012",NA
"10","02","2012",NA
"10","03","2012",NA
"10","04","2012",NA
"10","05","2012",NA
"10","06","2012",NA
"10","07","2012",NA
"10","08","2012",NA
"10","09","2012",NA
"10","10","2012",NA
"10","11","2012",NA
"10","12","2012",NA
"10","13","2012",NA
"10","14","2012",NA
"10","15","2012",NA
"10","16","2012",NA
"10","17","2012",NA
"10","18","2012",NA
"10","19","2012",NA
"10","20","2012",NA
"10","21","2012",NA
"10","22","2012",NA
"10","23","2012",NA
"10","24","2012",NA
"10","25","2012",NA
"10","26","2012",NA
"10","27","2012",NA
"10","28","2012",NA
"10","29","2012",NA
"10","30","2012",NA
"10","31","2012",NA
"11","01","2012",NA
"11","02","2012",NA
"11","03","2012",NA
"11","04","2012",NA
"11","05","2012",NA
"11","06","2012",NA
"11","07","2012",NA
"11","08","2012",NA
"11","09","2012",NA
"11","10","2012",NA
"11","11","2012",NA
"11","12","2012",NA
"11","13","2012",NA
"11","14","2012",NA
"11","15","2012",NA
"11","16","2012",NA
"11","17","2012",NA
"11","18","2012",NA
"11","19","2012",NA
"11","20","2012",NA
"11","21","2012",NA
"11","22","2012",NA
"11","23","2012",NA
"11","24","2012",NA
"11","25","2012",NA
"11","26","2012",NA
"11","27","2012",NA
"11","28","2012",NA
"11","29","2012",NA
"11","30","2012",NA
"12","01","2012",971.483253588517
"12","02","2012",830.337662337663
"12","03","2012",NA
"12","04","2012",NA
"12","05","2012",1220.76172248804
"12","06","2012",843.33014354067
"12","07","2012",667.636363636364
"12","08","2012",1252.59330143541
"12","09","2012",NA
"12","10","2012",NA
"12","11","2012",NA
"12","12","2012",NA
"12","13","2012",NA
"12","14","2012",NA
"12","15","2012",NA
"12","16","2012",NA
"12","17","2012",NA
"12","18","2012",NA
"12","19","2012",NA
"12","20","2012",NA
"12","21","2012",NA
"12","22","2012",NA
"12","23","2012",NA
"12","24","2012",NA
"12","25","2012",NA
"12","26","2012",NA
"12","27","2012",NA
"12","28","2012",NA
"12","29","2012",NA
"12","30","2012",NA
"12","31","2012",NA
"01","01","2013",NA
"01","02","2013",NA
"01","03","2013",NA
"01","04","2013",NA
"01","05","2013",NA
"01","06","2013",NA
"01","07","2013",NA
"01","08","2013",NA
"01","09","2013",NA
"01","10","2013",NA
"01","11","2013",NA
"01","12","2013",NA
"01","13","2013",NA
"01","14","2013",NA
"01","15","2013",NA
"01","16","2013",NA
"01","17","2013",NA
"01","18","2013",NA
"01","19","2013",NA
"01","20","2013",NA
"01","21","2013",NA
"01","22","2013",NA
"01","23","2013",NA
"01","24","2013",NA
"01","25","2013",NA
"01","26","2013",NA
"01","27","2013",NA
"01","28","2013",NA
"01","29","2013",NA
"01","30","2013",NA
"01","31","2013",NA
"02","01","2013",NA
"02","02","2013",NA
"02","03","2013",NA
"02","04","2013",NA
"02","05","2013",NA
"02","06","2013",NA
"02","07","2013",NA
"02","08","2013",NA
"02","09","2013",NA
"02","10","2013",NA
"02","11","2013",NA
"02","12","2013",NA
"02","13","2013",NA
"02","14","2013",NA
"02","15","2013",NA
"02","16","2013",NA
"02","17","2013",NA
"02","18","2013",NA
"02","19","2013",NA
"02","20","2013",NA
"02","21","2013",NA
"02","22","2013",NA
"02","23","2013",NA
"02","24","2013",NA
"02","25","2013",NA
"02","26","2013",NA
"02","27","2013",NA
"02","28","2013",NA
"03","01","2013",NA
"03","02","2013",NA
"03","03","2013",NA
"03","04","2013",NA
"03","05","2013",NA
"03","06","2013",NA
"03","07","2013",NA
"03","08","2013",NA
"03","09","2013",NA
"03","10","2013",NA
"03","11","2013",NA
"03","12","2013",NA
"03","13","2013",NA
"03","14","2013",NA
"03","15","2013",NA
"03","16","2013",NA
"03","17","2013",NA
"03","18","2013",NA
"03","19","2013",NA
"03","20","2013",NA
"03","21","2013",NA
"03","22","2013",NA
"03","23","2013",NA
"03","24","2013",NA
"03","25","2013",NA
"03","26","2013",NA
"03","27","2013",NA
"03","28","2013",NA
"03","29","2013",NA
"03","30","2013",NA
"03","31","2013",NA
"04","01","2013",NA
"04","02","2013",NA
"04","03","2013",NA
"04","04","2013",NA
"04","05","2013",NA
"04","06","2013",NA
"04","07","2013",NA
"04","08","2013",NA
"04","09","2013",NA
"04","10","2013",NA
"04","11","2013",NA
"04","12","2013",NA
"04","13","2013",NA
"04","14","2013",NA
"04","15","2013",NA
"04","16","2013",NA
"04","17","2013",NA
"04","18","2013",NA
"04","19","2013",NA
"04","20","2013",NA
"04","21","2013",NA
"04","22","2013",NA
"04","23","2013",NA
"04","24","2013",NA
"04","25","2013",NA
"04","26","2013",NA
"04","27","2013",NA
"04","28","2013",NA
"04","29","2013",NA
"04","30","2013",NA
"05","01","2013",NA
"05","02","2013",NA
"05","03","2013",NA
"05","04","2013",NA
"05","05","2013",NA
"05","06","2013",1308.4019138756
"05","07","2013",1010.75598086124
"05","08","2013",1157.51196172249
"05","09","2013",NA
"05","10","2013",NA
"05","11","2013",NA
"05","12","2013",NA
"05","13","2013",NA
"05","14","2013",NA
"05","15","2013",NA
"05","16","2013",826.794258373206
"05","17","2013",NA
"05","18","2013",NA
"05","19","2013",NA
"05","20","2013",NA
"05","21","2013",NA
"05","22","2013",NA
"05","23","2013",NA
"05","24","2013",NA
"05","25","2013",NA
"05","26","2013",NA
"05","27","2013",NA
"05","28","2013",NA
"05","29","2013",NA
"05","30","2013",NA
"05","31","2013",NA
"06","01","2013",NA
"06","02","2013",NA
"06","03","2013",NA
"06","04","2013",NA
"06","05","2013",NA
"06","06","2013",NA
"06","07","2013",NA
"06","08","2013",NA
"06","09","2013",NA
"06","10","2013",NA
"06","11","2013",NA
"06","12","2013",NA
"06","13","2013",NA
"06","14","2013",NA
"06","15","2013",NA
"06","16","2013",NA
"06","17","2013",NA
"06","18","2013",NA
"06","19","2013",NA
"06","20","2013",NA
"06","21","2013",NA
"06","22","2013",NA
"06","23","2013",NA
"06","24","2013",NA
"06","25","2013",NA
"06","26","2013",NA
"06","27","2013",NA
"06","28","2013",NA
"06","29","2013",NA
"06","30","2013",NA
"07","01","2013",NA
"07","02","2013",1444.82296650718
"07","03","2013",NA
"07","04","2013",NA
"07","05","2013",NA
"07","06","2013",NA
"07","07","2013",NA
"07","08","2013",NA
"07","09","2013",NA
"07","10","2013",781.320574162679
"07","11","2013",NA
"07","12","2013",NA
"07","13","2013",NA
"07","14","2013",NA
"07","15","2013",NA
"07","16","2013",NA
"07","17","2013",NA
"07","18","2013",NA
"07","19","2013",NA
"07","20","2013",NA
"07","21","2013",NA
"07","22","2013",NA
"07","23","2013",NA
"07","24","2013",NA
"07","25","2013",173.626794258373
"07","26","2013",211.263157894736
"07","27","2013",301.607655502393
"07","28","2013",407.368421052631
"07","29","2013",217.55023923445
"07","30","2013",283.004784688996
"07","31","2013",373.693779904307
"08","01","2013",168.459330143541
"08","02","2013",177.948673336233
"08","03","2013",341.938482570061
"08","04","2013",402.433118369045
"08","05","2013",121.332057416268
"08","06","2013",13.6421052631579
"08","07","2013",145.661694342809
"08","08","2013",391.828583315997
"08","09","2013",364.909090909092
"08","10","2013",431.655502392344
"08","11","2013",253.11961722488
"08","12","2013",444.229665071771
"08","13","2013",428.124401913876
"08","14","2013",231.071770334929
"08","15","2013",439.548991054711
"08","16","2013",483.244019138757
"08","17","2013",80.5263157894736
"08","18","2013",338.468899521531
"08","19","2013",390.057416267942
"08","20","2013",366.934886623674
"08","21","2013",330.459330143541
"08","22","2013",489.444976076556
"08","23","2013",447.244019138756
"08","24","2013",401.511961722488
"08","25","2013",242.267942583731
"08","26","2013",305.741626794259
"08","27","2013",370.421052631578
"08","28","2013",437.856459330143
"08","29","2013",347.339712918661
"08","30","2013",224.133139172041
"08","31","2013",251.483253588517
"09","01","2013",487.55023923445
"09","02","2013",508.133971291865
"09","03","2013",244.162679425837
"09","04","2013",380.774703557313
"09","05","2013",334.937799043063
"09","06","2013",443.971291866029
"09","07","2013",294.200956937798
"09","08","2013",437.856459330143
"09","09","2013",356.555023923445
"09","10","2013",444.315789473684
"09","11","2013",503.686820356676
"09","12","2013",475.320574162679
"09","13","2013",482.382775119617
"09","14","2013",400.055676381036
"09","15","2013",279.132931142085
"09","16","2013",390.66028708134
"09","17","2013",207.215311004785
"09","18","2013",565.062200956938
"09","19","2013",361.205741626794
"09","20","2013",516.182688125272
"09","21","2013",484.393592677347
"09","22","2013",396.591637195756
"09","23","2013",469.808612440192
"09","24","2013",492.889952153109
"09","25","2013",497.833492822967
"09","26","2013",452.012179208351
"09","27","2013",381.044310380696
"09","28","2013",518.993135011441
"09","29","2013",120.448890822097
"09","30","2013",490.564593301435
"10","01","2013",219.014354066985
"10","02","2013",479.885167464116
"10","03","2013",510.976076555023
"10","04","2013",176.087491455913
"10","05","2013",531.305179945913
"10","06","2013",536.100913440626
"10","07","2013",375.071770334928
"10","08","2013",373.944664031621
"10","09","2013",519.600820232398
"10","10","2013",446.985645933014
"10","11","2013",515.60956937799
"10","12","2013",444.871683340583
"10","13","2013",431.248368856025
"10","14","2013",257.115040565841
"10","15","2013",455.977033492823
"10","16","2013",216.281861678992
"10","17","2013",367.837320574162
"10","18","2013",457.649412788169
"10","19","2013",517.883253588517
"10","20","2013",358.715963462376
"10","21","2013",346.53014354067
"10","22","2013",206.44019138756
"10","23","2013",170.93971291866
"10","24","2013",505.602662783441
"10","25","2013",417.800707301852
"10","26","2013",467.79643323184
"10","27","2013",387.653762505438
"10","28","2013",463.633867276888
"10","29","2013",197.00956937799
"10","30","2013",423.732057416268
"10","31","2013",344.325358851674
"11","01","2013",341.311004784689
"11","02","2013",353.282296650718
"11","03","2013",309.961722488038
"11","04","2013",146.583732057416
"11","05","2013",271.722488038277
"11","06","2013",392.727272727273
"11","07","2013",345.456209694197
"11","08","2013",448.176409402955
"11","09","2013",79.4641148325358
"11","10","2013",430.684645498042
"11","11","2013",372.621139625924
"11","12","2013",384.369461202412
"11","13","2013",485.052631578948
"11","14","2013",421.383210091343
"11","15","2013",311.425837320575
"11","16","2013",402.717703349282
"11","17","2013",471.452465154982
"11","18","2013",394.794258373206
"11","19","2013",421.48533388808
"11","20","2013",446.738506344914
"11","21","2013",473.151805132667
"11","22","2013",471.272727272727
"11","23","2013",423.450195737276
"11","24","2013",NA
"11","25","2013",372.918660287082
"11","26","2013",388.593301435407
"11","27","2013",415.464114832536
"11","28","2013",398.239234449761
"11","29","2013",414.524575902567
"11","30","2013",374.253588516746
"12","01","2013",459.410027043894
"12","02","2013",158.21052631579
"12","03","2013",236.239234449762
"12","04","2013",404.181818181819
"12","05","2013",346.175161223216
"12","06","2013",402.338755980861
"12","07","2013",394.186321418519
"12","08","2013",409.622633659246
"12","09","2013",239.00881390078
"12","10","2013",431.640524235491
"12","11","2013",406.444541104829
"12","12","2013",310.478468899521
"12","13","2013",450.7997265892
"12","14","2013",99.2153110047847
"12","15","2013",426.488038277511
"12","16","2013",315.043062200958
"12","17","2013",341.544771018455
"12","18","2013",371.110047846891
"12","19","2013",441.346369877263
"12","20","2013",453.703349282297
"12","21","2013",451.11961722488
"12","22","2013",461.74661951321
"12","23","2013",398.740321879078
"12","24","2013",349.320574162679
"12","25","2013",380.928229665072
"12","26","2013",448.535885167464
"12","27","2013",304.499622261395
"12","28","2013",443.233617640941
"12","29","2013",437.425837320574
"12","30","2013",444.918660287081
"12","31","2013",362.669856459329
