"month","day","year","36015020"
"02","23","2008",NA
"02","24","2008",NA
"02","25","2008",NA
"02","26","2008",NA
"02","27","2008",NA
"02","28","2008",NA
"02","29","2008",NA
"03","01","2008",NA
"03","02","2008",NA
"03","03","2008",NA
"03","04","2008",NA
"03","05","2008",NA
"03","06","2008",NA
"03","07","2008",NA
"03","08","2008",NA
"03","09","2008",NA
"03","10","2008",NA
"03","11","2008",NA
"03","12","2008",NA
"03","13","2008",NA
"03","14","2008",NA
"03","15","2008",NA
"03","16","2008",NA
"03","17","2008",503.741626794258
"03","18","2008",502.105263157895
"03","19","2008",521.397129186603
"03","20","2008",527.33971291866
"03","21","2008",538.880382775119
"03","22","2008",497.885167464115
"03","23","2008",557.138755980862
"03","24","2008",559.11961722488
"03","25","2008",NA
"03","26","2008",536.468899521532
"03","27","2008",534.832535885168
"03","28","2008",531.301435406699
"03","29","2008",534.918660287082
"03","30","2008",524.669856459329
"03","31","2008",NA
"04","01","2008",492.889952153109
"04","02","2008",464.985645933014
"04","03","2008",NA
"04","04","2008",NA
"04","05","2008",327.186602870814
"04","06","2008",459.732057416269
"04","07","2008",503.569377990431
"04","08","2008",579.617224880384
"04","09","2008",488.583732057416
"04","10","2008",467.56937799043
"04","11","2008",387.904306220096
"04","12","2008",360.000000000001
"04","13","2008",471.875598086125
"04","14","2008",348.545454545455
"04","15","2008",507.444976076555
"04","16","2008",564.717703349282
"04","17","2008",430.019138755982
"04","18","2008",125.224880382775
"04","19","2008",NA
"04","20","2008",NA
"04","21","2008",469.205741626794
"04","22","2008",NA
"04","23","2008",401.684210526315
"04","24","2008",513.301435406698
"04","25","2008",NA
"04","26","2008",NA
"04","27","2008",NA
"04","28","2008",NA
"04","29","2008",NA
"04","30","2008",NA
"05","01","2008",468.688995215311
"05","02","2008",363.444976076554
"05","03","2008",260.612440191387
"05","04","2008",411.244019138755
"05","05","2008",336.401913875598
"05","06","2008",486.172248803827
"05","07","2008",NA
"05","08","2008",NA
"05","09","2008",NA
"05","10","2008",NA
"05","11","2008",477.99043062201
"05","12","2008",277.665071770334
"05","13","2008",NA
"05","14","2008",NA
"05","15","2008",NA
"05","16","2008",NA
"05","17","2008",363.014354066986
"05","18","2008",383.167464114833
"05","19","2008",NA
"05","20","2008",NA
"05","21","2008",310.995215311004
"05","22","2008",NA
"05","23","2008",496.162679425838
"05","24","2008",NA
"05","25","2008",NA
"05","26","2008",NA
"05","27","2008",NA
"05","28","2008",NA
"05","29","2008",NA
"05","30","2008",NA
"05","31","2008",490.736842105264
"06","01","2008",NA
"06","02","2008",397.636363636364
"06","03","2008",521.483253588518
"06","04","2008",518.64114832536
"06","05","2008",411.760765550239
"06","06","2008",NA
"06","07","2008",NA
"06","08","2008",NA
"06","09","2008",NA
"06","10","2008",NA
"06","11","2008",NA
"06","12","2008",NA
"06","13","2008",NA
"06","14","2008",432
"06","15","2008",359.655502392344
"06","16","2008",NA
"06","17","2008",NA
"06","18","2008",NA
"06","19","2008",NA
"06","20","2008",NA
"06","21","2008",NA
"06","22","2008",NA
"06","23","2008",NA
"06","24","2008",NA
"06","25","2008",NA
"06","26","2008",NA
"06","27","2008",NA
"06","28","2008",NA
"06","29","2008",NA
"06","30","2008",NA
"07","01","2008",NA
"07","02","2008",NA
"07","03","2008",NA
"07","04","2008",NA
"07","05","2008",NA
"07","06","2008",NA
"07","07","2008",NA
"07","08","2008",NA
"07","09","2008",NA
"07","10","2008",NA
"07","11","2008",NA
"07","12","2008",NA
"07","13","2008",NA
"07","14","2008",NA
"07","15","2008",NA
"07","16","2008",NA
"07","17","2008",NA
"07","18","2008",NA
"07","19","2008",NA
"07","20","2008",NA
"07","21","2008",NA
"07","22","2008",NA
"07","23","2008",NA
"07","24","2008",NA
"07","25","2008",392.8995215311
"07","26","2008",NA
"07","27","2008",NA
"07","28","2008",NA
"07","29","2008",NA
"07","30","2008",NA
"07","31","2008",NA
"08","01","2008",NA
"08","02","2008",NA
"08","03","2008",NA
"08","04","2008",NA
"08","05","2008",NA
"08","06","2008",NA
"08","07","2008",NA
"08","08","2008",NA
"08","09","2008",NA
"08","10","2008",NA
"08","11","2008",NA
"08","12","2008",NA
"08","13","2008",NA
"08","14","2008",NA
"08","15","2008",NA
"08","16","2008",NA
"08","17","2008",NA
"08","18","2008",NA
"08","19","2008",NA
"08","20","2008",NA
"08","21","2008",NA
"08","22","2008",NA
"08","23","2008",NA
"08","24","2008",NA
"08","25","2008",NA
"08","26","2008",NA
"08","27","2008",NA
"08","28","2008",NA
"08","29","2008",NA
"08","30","2008",NA
"08","31","2008",NA
"09","01","2008",NA
"09","02","2008",605.971291866029
"09","03","2008",489.875598086124
"09","04","2008",319.607655502392
"09","05","2008",NA
"09","06","2008",NA
"09","07","2008",294.889952153111
"09","08","2008",313.320574162679
"09","09","2008",336.574162679425
"09","10","2008",582.545454545454
"09","11","2008",NA
"09","12","2008",622.679425837321
"09","13","2008",566.698564593302
"09","14","2008",506.928229665072
"09","15","2008",258.717703349283
"09","16","2008",460.765550239235
"09","17","2008",426.66028708134
"09","18","2008",NA
"09","19","2008",NA
"09","20","2008",NA
"09","21","2008",569.799043062202
"09","22","2008",201.272727272727
"09","23","2008",NA
"09","24","2008",458.095693779904
"09","25","2008",272.325358851675
"09","26","2008",NA
"09","27","2008",573.846889952153
"09","28","2008",447.416267942583
"09","29","2008",540.258373205742
"09","30","2008",NA
"10","01","2008",459.645933014354
"10","02","2008",557.655502392345
"10","03","2008",NA
"10","04","2008",538.708133971292
"10","05","2008",318.574162679426
"10","06","2008",499.607655502392
"10","07","2008",222.976076555024
"10","08","2008",507.014354066986
"10","09","2008",543.100478468899
"10","10","2008",328.133971291866
"10","11","2008",377.655502392344
"10","12","2008",509.167464114832
"10","13","2008",539.655502392344
"10","14","2008",NA
"10","15","2008",NA
"10","16","2008",541.033492822967
"10","17","2008",406.248803827752
"10","18","2008",524.066985645934
"10","19","2008",555.157894736841
"10","20","2008",NA
"10","21","2008",NA
"10","22","2008",492.114832535885
"10","23","2008",534.574162679426
"10","24","2008",550.593301435407
"10","25","2008",516.22966507177
"10","26","2008",496.765550239234
"10","27","2008",488.842105263158
"10","28","2008",321.76076555024
"10","29","2008",540.775119617225
"10","30","2008",NA
"10","31","2008",419.253588516746
"11","01","2008",359.56937799043
"11","02","2008",315.12918660287
"11","03","2008",419.425837320575
"11","04","2008",229.607655502392
"11","05","2008",430.708133971292
"11","06","2008",490.822966507176
"11","07","2008",523.808612440192
"11","08","2008",535.607655502392
"11","09","2008",512.354066985646
"11","10","2008",534.057416267943
"11","11","2008",522.947368421053
"11","12","2008",496.679425837321
"11","13","2008",337.866028708133
"11","14","2008",414.688995215311
"11","15","2008",NA
"11","16","2008",379.464114832535
"11","17","2008",475.492822966508
"11","18","2008",300.488038277512
"11","19","2008",265.607655502392
"11","20","2008",322.794258373207
"11","21","2008",261.99043062201
"11","22","2008",231.157894736841
"11","23","2008",248.555023923445
"11","24","2008",238.047846889953
"11","25","2008",NA
"11","26","2008",122.382775119617
"11","27","2008",378.861244019139
"11","28","2008",455.511961722488
"11","29","2008",477.387559808612
"11","30","2008",493.492822966507
"12","01","2008",503.913875598087
"12","02","2008",NA
"12","03","2008",428.899521531101
"12","04","2008",428.382775119617
"12","05","2008",NA
"12","06","2008",NA
"12","07","2008",NA
"12","08","2008",NA
"12","09","2008",NA
"12","10","2008",NA
"12","11","2008",NA
"12","12","2008",415.808612440192
"12","13","2008",NA
"12","14","2008",NA
"12","15","2008",481.263157894736
"12","16","2008",NA
"12","17","2008",NA
"12","18","2008",NA
"12","19","2008",NA
"12","20","2008",NA
"12","21","2008",NA
"12","22","2008",NA
"12","23","2008",NA
"12","24","2008",NA
"12","25","2008",NA
"12","26","2008",489.875598086124
"12","27","2008",NA
"12","28","2008",507.014354066986
"12","29","2008",473.684210526317
"12","30","2008",NA
"12","31","2008",431.741626794258
"01","01","2009",348.373205741627
"01","02","2009",478.076555023924
"01","03","2009",440.095693779905
"01","04","2009",474.114832535885
"01","05","2009",NA
"01","06","2009",NA
"01","07","2009",NA
"01","08","2009",NA
"01","09","2009",NA
"01","10","2009",NA
"01","11","2009",479.023923444976
"01","12","2009",NA
"01","13","2009",480.832535885167
"01","14","2009",492.287081339714
"01","15","2009",468.258373205742
"01","16","2009",515.712918660287
"01","17","2009",389.885167464115
"01","18","2009",505.464114832537
"01","19","2009",456.373205741627
"01","20","2009",309.014354066986
"01","21","2009",NA
"01","22","2009",415.722488038278
"01","23","2009",NA
"01","24","2009",NA
"01","25","2009",519.502392344497
"01","26","2009",518.210526315789
"01","27","2009",NA
"01","28","2009",460.507177033494
"01","29","2009",467.311004784688
"01","30","2009",349.062200956938
"01","31","2009",108.086124401914
"02","01","2009",NA
"02","02","2009",467.655502392345
"02","03","2009",529.923444976077
"02","04","2009",376.363636363636
"02","05","2009",NA
"02","06","2009",NA
"02","07","2009",543.358851674641
"02","08","2009",554.8995215311
"02","09","2009",545.77033492823
"02","10","2009",532.248803827751
"02","11","2009",NA
"02","12","2009",NA
"02","13","2009",512.267942583731
"02","14","2009",405.818181818181
"02","15","2009",NA
"02","16","2009",NA
"02","17","2009",507.100478468899
"02","18","2009",NA
"02","19","2009",442.937799043063
"02","20","2009",427.866028708134
"02","21","2009",564.373205741628
"02","22","2009",509.77033492823
"02","23","2009",561.617224880382
"02","24","2009",NA
"02","25","2009",NA
"02","26","2009",NA
"02","27","2009",NA
"02","28","2009",NA
"03","01","2009",NA
"03","02","2009",433.205741626794
"03","03","2009",312.2009569378
"03","04","2009",NA
"03","05","2009",491.942583732057
"03","06","2009",NA
"03","07","2009",NA
"03","08","2009",NA
"03","09","2009",NA
"03","10","2009",NA
"03","11","2009",NA
"03","12","2009",545.856459330143
"03","13","2009",552.229665071771
"03","14","2009",524.239234449761
"03","15","2009",319.866028708134
"03","16","2009",349.751196172248
"03","17","2009",359.827751196172
"03","18","2009",458.956937799044
"03","19","2009",406.421052631579
"03","20","2009",NA
"03","21","2009",NA
"03","22","2009",NA
"03","23","2009",NA
"03","24","2009",364.736842105262
"03","25","2009",340.535885167464
"03","26","2009",494.698564593301
"03","27","2009",428.124401913876
"03","28","2009",NA
"03","29","2009",NA
"03","30","2009",400.392344497607
"03","31","2009",536.124401913876
"04","01","2009",523.894736842105
"04","02","2009",NA
"04","03","2009",505.550239234449
"04","04","2009",NA
"04","05","2009",585.559808612441
"04","06","2009",NA
"04","07","2009",434.153110047848
"04","08","2009",171.129186602871
"04","09","2009",445.952153110048
"04","10","2009",NA
"04","11","2009",523.205741626794
"04","12","2009",NA
"04","13","2009",463.521531100479
"04","14","2009",579.186602870813
"04","15","2009",NA
"04","16","2009",451.377990430622
"04","17","2009",220.133971291866
"04","18","2009",53.7416267942584
"04","19","2009",275.178697732474
"04","20","2009",108.430622009569
"04","21","2009",480.832535885167
"04","22","2009",380.325358851675
"04","23","2009",467.655502392345
"04","24","2009",579.961722488038
"04","25","2009",525.617224880384
"04","26","2009",490.564593301435
"04","27","2009",517.607655502393
"04","28","2009",253.980861244019
"04","29","2009",NA
"04","30","2009",315.904306220095
"05","01","2009",171.387559808613
"05","02","2009",456.114832535886
"05","03","2009",414.947368421053
"05","04","2009",434.23923444976
"05","05","2009",515.454545454545
"05","06","2009",459.043062200956
"05","07","2009",530.267942583733
"05","08","2009",281.454545454546
"05","09","2009",438.287081339714
"05","10","2009",537.76076555024
"05","11","2009",551.368421052632
"05","12","2009",NA
"05","13","2009",478.507177033493
"05","14","2009",367.320574162679
"05","15","2009",323.741626794258
"05","16","2009",493.578947368422
"05","17","2009",413.397129186603
"05","18","2009",362.497607655502
"05","19","2009",NA
"05","20","2009",543.531100478468
"05","21","2009",381.186602870814
"05","22","2009",531.043062200958
"05","23","2009",568.076555023923
"05","24","2009",507.444976076555
"05","25","2009",455.339712918661
"05","26","2009",563.856459330144
"05","27","2009",488.325358851675
"05","28","2009",281.712918660288
"05","29","2009",311.684210526317
"05","30","2009",NA
"05","31","2009",518.382775119618
"06","01","2009",571.004784688995
"06","02","2009",562.133971291865
"06","03","2009",NA
"06","04","2009",352.593301435406
"06","05","2009",287.655502392345
"06","06","2009",477.904306220095
"06","07","2009",132.373205741627
"06","08","2009",512.698564593302
"06","09","2009",565.923444976077
"06","10","2009",269.569377990431
"06","11","2009",575.483253588518
"06","12","2009",207.645933014353
"06","13","2009",NA
"06","14","2009",NA
"06","15","2009",NA
"06","16","2009",586.593301435407
"06","17","2009",341.913875598087
"06","18","2009",575.138755980861
"06","19","2009",480.574162679426
"06","20","2009",342.775119617224
"06","21","2009",318.918660287082
"06","22","2009",364.909090909092
"06","23","2009",139.263157894737
"06","24","2009",597.703349282297
"06","25","2009",169.492822966507
"06","26","2009",381.444976076556
"06","27","2009",499.435406698565
"06","28","2009",NA
"06","29","2009",438.028708133972
"06","30","2009",436.995215311006
"07","01","2009",207.559808612441
"07","02","2009",264.057416267943
"07","03","2009",168.717703349282
"07","04","2009",414.430622009569
"07","05","2009",559.808612440191
"07","06","2009",391.263157894738
"07","07","2009",543.444976076556
"07","08","2009",308.928229665071
"07","09","2009",460.593301435406
"07","10","2009",278.181818181817
"07","11","2009",255.617224880384
"07","12","2009",372.401913875599
"07","13","2009",558.43062200957
"07","14","2009",NA
"07","15","2009",375.846889952152
"07","16","2009",307.033492822967
"07","17","2009",197.397129186603
"07","18","2009",486.602870813398
"07","19","2009",NA
"07","20","2009",NA
"07","21","2009",114.114832535885
"07","22","2009",523.980861244019
"07","23","2009",353.799043062202
"07","24","2009",585.473684210526
"07","25","2009",540.775119617225
"07","26","2009",225.990430622009
"07","27","2009",463.09090909091
"07","28","2009",192.746411483254
"07","29","2009",454.133971291865
"07","30","2009",NA
"07","31","2009",386.698564593301
"08","01","2009",287.913875598087
"08","02","2009",468.516746411484
"08","03","2009",565.320574162679
"08","04","2009",184.909090909091
"08","05","2009",373.349282296651
"08","06","2009",294.889952153111
"08","07","2009",447.416267942583
"08","08","2009",369.301435406699
"08","09","2009",180.258373205742
"08","10","2009",NA
"08","11","2009",NA
"08","12","2009",392.727272727273
"08","13","2009",572.555023923445
"08","14","2009",387.818181818182
"08","15","2009",540
"08","16","2009",516.918660287081
"08","17","2009",225.043062200957
"08","18","2009",518.64114832536
"08","19","2009",536.468899521532
"08","20","2009",NA
"08","21","2009",439.234449760766
"08","22","2009",582.2009569378
"08","23","2009",452.066985645932
"08","24","2009",462.574162679427
"08","25","2009",529.320574162679
"08","26","2009",356.124401913876
"08","27","2009",506.928229665072
"08","28","2009",423.732057416268
"08","29","2009",429.071770334928
"08","30","2009",411.33014354067
"08","31","2009",573.244019138755
"09","01","2009",528.88995215311
"09","02","2009",438.459330143541
"09","03","2009",531.645933014353
"09","04","2009",406.937799043062
"09","05","2009",564.373205741628
"09","06","2009",587.454545454545
"09","07","2009",564.545454545455
"09","08","2009",443.023923444975
"09","09","2009",496.679425837321
"09","10","2009",NA
"09","11","2009",260.612440191387
"09","12","2009",338.296650717704
"09","13","2009",NA
"09","14","2009",NA
"09","15","2009",274.306220095693
"09","16","2009",452.928229665072
"09","17","2009",332.267942583732
"09","18","2009",536.899521531101
"09","19","2009",569.626794258372
"09","20","2009",266.727272727273
"09","21","2009",370.765550239234
"09","22","2009",NA
"09","23","2009",582.545454545454
"09","24","2009",572.985645933014
"09","25","2009",507.703349282297
"09","26","2009",461.712918660287
"09","27","2009",496.851674641148
"09","28","2009",407.712918660287
"09","29","2009",595.722488038277
"09","30","2009",590.899521531101
"10","01","2009",NA
"10","02","2009",398.497607655503
"10","03","2009",181.894736842105
"10","04","2009",564.803827751196
"10","05","2009",NA
"10","06","2009",569.712918660287
"10","07","2009",NA
"10","08","2009",NA
"10","09","2009",537.588516746411
"10","10","2009",NA
"10","11","2009",415.722488038278
"10","12","2009",522.430622009569
"10","13","2009",NA
"10","14","2009",NA
"10","15","2009",NA
"10","16","2009",374.21052631579
"10","17","2009",550.248803827751
"10","18","2009",NA
"10","19","2009",NA
"10","20","2009",NA
"10","21","2009",NA
"10","22","2009",504.344497607656
"10","23","2009",NA
"10","24","2009",NA
"10","25","2009",NA
"10","26","2009",541.205741626794
"10","27","2009",NA
"10","28","2009",318.22966507177
"10","29","2009",480.574162679426
"10","30","2009",NA
"10","31","2009",NA
"11","01","2009",NA
"11","02","2009",NA
"11","03","2009",NA
"11","04","2009",NA
"11","05","2009",NA
"11","06","2009",NA
"11","07","2009",NA
"11","08","2009",NA
"11","09","2009",NA
"11","10","2009",NA
"11","11","2009",NA
"11","12","2009",NA
"11","13","2009",NA
"11","14","2009",NA
"11","15","2009",NA
"11","16","2009",NA
"11","17","2009",NA
"11","18","2009",NA
"11","19","2009",NA
"11","20","2009",NA
"11","21","2009",NA
"11","22","2009",NA
"11","23","2009",NA
"11","24","2009",NA
"11","25","2009",NA
"11","26","2009",NA
"11","27","2009",NA
"11","28","2009",NA
"11","29","2009",NA
"11","30","2009",NA
"12","01","2009",NA
"12","02","2009",NA
"12","03","2009",NA
"12","04","2009",NA
"12","05","2009",NA
"12","06","2009",NA
"12","07","2009",NA
"12","08","2009",NA
"12","09","2009",NA
"12","10","2009",NA
"12","11","2009",NA
"12","12","2009",NA
"12","13","2009",NA
"12","14","2009",NA
"12","15","2009",NA
"12","16","2009",NA
"12","17","2009",NA
"12","18","2009",NA
"12","19","2009",NA
"12","20","2009",NA
"12","21","2009",NA
"12","22","2009",NA
"12","23","2009",NA
"12","24","2009",301.952153110047
"12","25","2009",382.133971291866
"12","26","2009",NA
"12","27","2009",NA
"12","28","2009",NA
"12","29","2009",440.784688995215
"12","30","2009",437.942583732057
"12","31","2009",430.708133971292
"01","01","2010",462.057416267943
"01","02","2010",NA
"01","03","2010",469.980861244019
"01","04","2010",465.157894736843
"01","05","2010",NA
"01","06","2010",419.33971291866
"01","07","2010",399.358851674641
"01","08","2010",NA
"01","09","2010",NA
"01","10","2010",NA
"01","11","2010",NA
"01","12","2010",NA
"01","13","2010",NA
"01","14","2010",442.076555023924
"01","15","2010",NA
"01","16","2010",NA
"01","17","2010",436.822966507176
"01","18","2010",NA
"01","19","2010",NA
"01","20","2010",459.215311004785
"01","21","2010",446.038277511963
"01","22","2010",NA
"01","23","2010",NA
"01","24","2010",NA
"01","25","2010",427.607655502392
"01","26","2010",375.330143540669
"01","27","2010",407.023923444977
"01","28","2010",455.511961722488
"01","29","2010",NA
"01","30","2010",NA
"01","31","2010",476.956937799043
"02","01","2010",NA
"02","02","2010",NA
"02","03","2010",NA
"02","04","2010",NA
"02","05","2010",NA
"02","06","2010",NA
"02","07","2010",NA
"02","08","2010",NA
"02","09","2010",NA
"02","10","2010",442.248803827751
"02","11","2010",459.732057416269
"02","12","2010",NA
"02","13","2010",473.253588516746
"02","14","2010",431.138755980861
"02","15","2010",NA
"02","16","2010",NA
"02","17","2010",NA
"02","18","2010",378.172248803827
"02","19","2010",156.574162679426
"02","20","2010",176.727272727273
"02","21","2010",NA
"02","22","2010",436.306220095693
"02","23","2010",404.870813397129
"02","24","2010",NA
"02","25","2010",NA
"02","26","2010",NA
"02","27","2010",424.334928229666
"02","28","2010",NA
"03","01","2010",NA
"03","02","2010",NA
"03","03","2010",NA
"03","04","2010",172.421052631579
"03","05","2010",NA
"03","06","2010",314.354066985645
"03","07","2010",280.937799043063
"03","08","2010",NA
"03","09","2010",NA
"03","10","2010",NA
"03","11","2010",245.971291866029
"03","12","2010",NA
"03","13","2010",NA
"03","14","2010",NA
"03","15","2010",NA
"03","16","2010",275.253588516747
"03","17","2010",407.971291866029
"03","18","2010",NA
"03","19","2010",420.803827751196
"03","20","2010",NA
"03","21","2010",298.679425837321
"03","22","2010",484.019138755982
"03","23","2010",NA
"03","24","2010",NA
"03","25","2010",NA
"03","26","2010",407.023923444977
"03","27","2010",425.110047846891
"03","28","2010",357.933014354068
"03","29","2010",NA
"03","30","2010",NA
"03","31","2010",371.454545454545
"04","01","2010",287.224880382774
"04","02","2010",409.349282296651
"04","03","2010",267.933014354067
"04","04","2010",NA
"04","05","2010",85.6937799043061
"04","06","2010",NA
"04","07","2010",NA
"04","08","2010",321.502392344498
"04","09","2010",184.306220095694
"04","10","2010",NA
"04","11","2010",361.636363636363
"04","12","2010",308.583732057417
"04","13","2010",258.803827751195
"04","14","2010",427.952153110049
"04","15","2010",273.358851674641
"04","16","2010",127.894736842105
"04","17","2010",409.263157894737
"04","18","2010",NA
"04","19","2010",NA
"04","20","2010",NA
"04","21","2010",431.138755980861
"04","22","2010",NA
"04","23","2010",310.736842105262
"04","24","2010",NA
"04","25","2010",426.488038277511
"04","26","2010",NA
"04","27","2010",NA
"04","28","2010",NA
"04","29","2010",NA
"04","30","2010",482.899521531101
"05","01","2010",NA
"05","02","2010",295.923444976077
"05","03","2010",247.09090909091
"05","04","2010",NA
"05","05","2010",NA
"05","06","2010",NA
"05","07","2010",371.971291866028
"05","08","2010",261.301435406699
"05","09","2010",NA
"05","10","2010",NA
"05","11","2010",214.44976076555
"05","12","2010",NA
"05","13","2010",322.622009569377
"05","14","2010",419.167464114833
"05","15","2010",NA
"05","16","2010",488.153110047848
"05","17","2010",NA
"05","18","2010",387.473684210526
"05","19","2010",NA
"05","20","2010",409.004784688995
"05","21","2010",411.071770334928
"05","22","2010",113.33971291866
"05","23","2010",445.521531100479
"05","24","2010",NA
"05","25","2010",NA
"05","26","2010",NA
"05","27","2010",328.220095693781
"05","28","2010",NA
"05","29","2010",NA
"05","30","2010",348.373205741627
"05","31","2010",144.602870813397
"06","01","2010",235.033492822966
"06","02","2010",434.23923444976
"06","03","2010",303.33014354067
"06","04","2010",NA
"06","05","2010",451.291866028707
"06","06","2010",464.64114832536
"06","07","2010",476.181818181818
"06","08","2010",NA
"06","09","2010",301.435406698564
"06","10","2010",419.684210526317
"06","11","2010",439.32057416268
"06","12","2010",NA
"06","13","2010",NA
"06","14","2010",108.430622009569
"06","15","2010",458.956937799044
"06","16","2010",141.157894736842
"06","17","2010",424.334928229666
"06","18","2010",222.976076555024
"06","19","2010",NA
"06","20","2010",157.090909090909
"06","21","2010",464.555023923445
"06","22","2010",333.043062200957
"06","23","2010",435.961722488039
"06","24","2010",437.598086124401
"06","25","2010",117.732057416268
"06","26","2010",427.779904306219
"06","27","2010",NA
"06","28","2010",NA
"06","29","2010",NA
"06","30","2010",NA
"07","01","2010",187.234449760765
"07","02","2010",306.430622009569
"07","03","2010",414.344497607655
"07","04","2010",438.803827751197
"07","05","2010",287.655502392345
"07","06","2010",272.583732057416
"07","07","2010",NA
"07","08","2010",254.497607655502
"07","09","2010",NA
"07","10","2010",414.258373205742
"07","11","2010",177.846889952153
"07","12","2010",478.937799043061
"07","13","2010",402.976076555023
"07","14","2010",371.110047846891
"07","15","2010",320.727272727273
"07","16","2010",216.258373205742
"07","17","2010",305.655502392344
"07","18","2010",NA
"07","19","2010",NA
"07","20","2010",NA
"07","21","2010",NA
"07","22","2010",NA
"07","23","2010",NA
"07","24","2010",NA
"07","25","2010",NA
"07","26","2010",NA
"07","27","2010",NA
"07","28","2010",NA
"07","29","2010",NA
"07","30","2010",NA
"07","31","2010",NA
"08","01","2010",NA
"08","02","2010",NA
"08","03","2010",NA
"08","04","2010",NA
"08","05","2010",NA
"08","06","2010",NA
"08","07","2010",NA
"08","08","2010",NA
"08","09","2010",NA
"08","10","2010",NA
"08","11","2010",NA
"08","12","2010",NA
"08","13","2010",NA
"08","14","2010",NA
"08","15","2010",NA
"08","16","2010",NA
"08","17","2010",NA
"08","18","2010",NA
"08","19","2010",NA
"08","20","2010",NA
"08","21","2010",NA
"08","22","2010",NA
"08","23","2010",NA
"08","24","2010",NA
"08","25","2010",NA
"08","26","2010",NA
"08","27","2010",NA
"08","28","2010",NA
"08","29","2010",NA
"08","30","2010",NA
"08","31","2010",NA
"09","01","2010",NA
"09","02","2010",NA
"09","03","2010",NA
"09","04","2010",NA
"09","05","2010",NA
"09","06","2010",NA
"09","07","2010",NA
"09","08","2010",NA
"09","09","2010",NA
"09","10","2010",NA
"09","11","2010",NA
"09","12","2010",372.22966507177
"09","13","2010",NA
"09","14","2010",397.205741626795
"09","15","2010",NA
"09","16","2010",463.607655502393
"09","17","2010",NA
"09","18","2010",336.832535885167
"09","19","2010",188.44019138756
"09","20","2010",NA
"09","21","2010",NA
"09","22","2010",NA
"09","23","2010",NA
"09","24","2010",NA
"09","25","2010",NA
"09","26","2010",NA
"09","27","2010",NA
"09","28","2010",NA
"09","29","2010",NA
"09","30","2010",NA
"10","01","2010",NA
"10","02","2010",NA
"10","03","2010",NA
"10","04","2010",NA
"10","05","2010",NA
"10","06","2010",NA
"10","07","2010",NA
"10","08","2010",NA
"10","09","2010",NA
"10","10","2010",NA
"10","11","2010",NA
"10","12","2010",NA
"10","13","2010",NA
"10","14","2010",NA
"10","15","2010",NA
"10","16","2010",NA
"10","17","2010",NA
"10","18","2010",NA
"10","19","2010",NA
"10","20","2010",NA
"10","21","2010",NA
"10","22","2010",NA
"10","23","2010",NA
"10","24","2010",NA
"10","25","2010",NA
"10","26","2010",NA
"10","27","2010",NA
"10","28","2010",NA
"10","29","2010",NA
"10","30","2010",NA
"10","31","2010",NA
"11","01","2010",NA
"11","02","2010",NA
"11","03","2010",NA
"11","04","2010",NA
"11","05","2010",NA
"11","06","2010",NA
"11","07","2010",NA
"11","08","2010",NA
"11","09","2010",NA
"11","10","2010",NA
"11","11","2010",NA
"11","12","2010",NA
"11","13","2010",NA
"11","14","2010",NA
"11","15","2010",NA
"11","16","2010",NA
"11","17","2010",NA
"11","18","2010",NA
"11","19","2010",NA
"11","20","2010",NA
"11","21","2010",NA
"11","22","2010",NA
"11","23","2010",NA
"11","24","2010",NA
"11","25","2010",NA
"11","26","2010",NA
"11","27","2010",NA
"11","28","2010",NA
"11","29","2010",NA
"11","30","2010",NA
"12","01","2010",NA
"12","02","2010",NA
"12","03","2010",NA
"12","04","2010",NA
"12","05","2010",NA
"12","06","2010",NA
"12","07","2010",NA
"12","08","2010",NA
"12","09","2010",NA
"12","10","2010",NA
"12","11","2010",NA
"12","12","2010",NA
"12","13","2010",NA
"12","14","2010",NA
"12","15","2010",NA
"12","16","2010",NA
"12","17","2010",NA
"12","18","2010",NA
"12","19","2010",NA
"12","20","2010",NA
"12","21","2010",NA
"12","22","2010",NA
"12","23","2010",NA
"12","24","2010",NA
"12","25","2010",NA
"12","26","2010",NA
"12","27","2010",NA
"12","28","2010",NA
"12","29","2010",NA
"12","30","2010",NA
"12","31","2010",NA
"01","01","2011",NA
"01","02","2011",NA
"01","03","2011",NA
"01","04","2011",NA
"01","05","2011",NA
"01","06","2011",NA
"01","07","2011",NA
"01","08","2011",NA
"01","09","2011",NA
"01","10","2011",NA
"01","11","2011",NA
"01","12","2011",NA
"01","13","2011",NA
"01","14","2011",NA
"01","15","2011",NA
"01","16","2011",NA
"01","17","2011",NA
"01","18","2011",NA
"01","19","2011",NA
"01","20","2011",NA
"01","21","2011",NA
"01","22","2011",NA
"01","23","2011",NA
"01","24","2011",NA
"01","25","2011",NA
"01","26","2011",NA
"01","27","2011",NA
"01","28","2011",NA
"01","29","2011",NA
"01","30","2011",NA
"01","31","2011",NA
"02","01","2011",NA
"02","02","2011",NA
"02","03","2011",NA
"02","04","2011",NA
"02","05","2011",NA
"02","06","2011",NA
"02","07","2011",NA
"02","08","2011",NA
"02","09","2011",NA
"02","10","2011",NA
"02","11","2011",NA
"02","12","2011",NA
"02","13","2011",NA
"02","14","2011",NA
"02","15","2011",NA
"02","16","2011",NA
"02","17","2011",NA
"02","18","2011",NA
"02","19","2011",NA
"02","20","2011",NA
"02","21","2011",NA
"02","22","2011",NA
"02","23","2011",NA
"02","24","2011",NA
"02","25","2011",NA
"02","26","2011",NA
